gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
Pa02g1077,2124.93473046896,-1.70270241208511,0.47550850664436,-3.58080326280804,0.000342539511055817,0.019523884941546,Down
Pa06g1308,211.308423656372,2.73403129685779,0.764004074133815,3.57855591275149,0.000345497960238893,0.0196427804970163,UP
Pa04g2684,578.033610710162,-2.39016380706822,0.668102106553035,-3.57754268939501,0.0003468395867898,0.0196693865415254,Down
Pa02g4604,106.713277217509,-2.55888736647886,0.716509131309081,-3.57132554864123,0.000355179087705969,0.0200917135191261,Down
Pa02g1587,160.988364952629,5.50353417094524,1.54164320929272,3.56991432114191,0.000357098005607409,0.0201496353339479,UP
Pa08g2501,7837.8856569984,-2.10822162857865,0.591187982063933,-3.56607659922062,0.000362365497165231,0.020395742007945,Down
Pa01g1406,1512.9829072092,-2.03196732395541,0.570260623036598,-3.56322572850168,0.000366325415465393,0.0205236928663709,Down
Pa01g0902,1221.38197271467,-1.65544421238954,0.46460420155968,-3.56312794165917,0.000366461958438353,0.0205236928663709,Down
Pa12g1034,928.337880257134,-3.40350560229868,0.956814870609762,-3.55712030283318,0.00037494247528487,0.0208946903182266,Down
Pa05g2268,978.129655162016,1.8153437043341,0.510282776992488,3.55752493751287,0.000374365570907809,0.0208946903182266,UP
Pa01g0374,57.3650173113768,-4.1953956865672,1.18328883703306,-3.54553812667295,0.000391812301787523,0.0217272467055278,Down
Pa02g1179,2443.25423176307,-1.29976070252271,0.366575643219668,-3.54568211653886,0.000391598289958222,0.0217272467055278,Down
Pa05g3535,4372.66114224638,1.48993589544647,0.420871635560675,3.54011952708956,0.000399945851218751,0.0221237859811768,UP
Pa01g1597,409.432202574085,1.93247961941972,0.546206673696432,3.5380007467535,0.000403168918138059,0.0222474142719614,UP
Pa04g2281,2512.46200241107,-1.45785087223746,0.412364671947727,-3.53534376587494,0.000407244984748079,0.0224173926323185,Down
Pa05g2545,6213.38675086185,-4.90265096851473,1.38777071838677,-3.5327528557555,0.000411256735007724,0.0225830100779607,Down
Pa11g1924,258.196899256748,4.73664771224445,1.34276225189447,3.52754011781434,0.000419440194881128,0.0229763419648509,UP
Pa10g1295,535.013351558233,4.49864077461999,1.27644822384622,3.52434253938211,0.000424535051138361,0.0231989857799249,UP
Pa01g1938,4283.00644021004,1.41501748638782,0.401797576254215,3.52171732736522,0.000428761063771941,0.0233731878686718,UP
Pa02g4248,5086.43459962815,-1.60512833793232,0.455882796480339,-3.52092325116187,0.00043004706822394,0.0233866659275212,Down
Pa01g2331,3307.32011084233,-1.95281349849487,0.555123306588004,-3.51780131606722,0.000435138026812942,0.0236065000859435,Down
Pa10g1232,2295.00261159489,-2.63970020090199,0.751034150510483,-3.51475388849863,0.000440161703383262,0.0237076569138056,Down
Pa01g0177,1029.15112639114,1.70133715692871,0.483995688489156,3.5151907287431,0.000439438264255755,0.0237076569138056,UP
Pa07g3538,16929.9559877601,1.38249459688483,0.393258027914917,3.51548982792524,0.000438943574621877,0.0237076569138056,UP
Pa04g0537,280.734602397298,3.53560528361109,1.00749413008334,3.50930608729069,0.000449277535579935,0.0240834153239206,UP
Pa07g2997,91.7704508462689,3.28263064678448,0.935241494043342,3.50992836362792,0.000448227434357871,0.0240834153239206,UP
Pa06g1366,2910.98039070844,-2.06207038584639,0.587746639929034,-3.50843415471567,0.000450752798671964,0.0241051033475074,Down
Pa05g3014,96.6817183143523,2.59421778950374,0.740341818794732,3.50408111989012,0.000458185763371299,0.0243867476986795,UP
Pa04g2202,389.879875138536,-1.68653019309635,0.481300702047038,-3.50410914823791,0.000458137540231184,0.0243867476986795,Down
Pa02g0322,57.4260834905402,3.10360962382776,0.889084490893489,3.49079267000685,0.000481589820209842,0.0251649757607308,UP
Pa03g4807,428.092112296826,-2.21851602497259,0.635372936453422,-3.49167535739891,0.00048000126862218,0.0251649757607308,Down
Pa03g4145,2276.85540495077,-2.10160270398783,0.601790253018681,-3.49225115137017,0.000478967661210326,0.0251649757607308,Down
Pa06g2996,19329.1960516431,1.46379604081507,0.419330119363894,3.4907963278087,0.000481583227244731,0.0251649757607308,UP
Pa07g1998,1400.3692958304,1.38977080507999,0.39813479794722,3.49070418422514,0.000481749336096428,0.0251649757607308,UP
Pa12g2665,3456.59863075771,1.36555291311491,0.390757181465655,3.49463292777623,0.000474714151182003,0.0251649757607308,UP
Pa07g0045,9922.35905993413,1.33201813133176,0.381255839346277,3.49376453778574,0.000476260872665785,0.0251649757607308,UP
Pa09g1651,41240.1348378872,1.07445630339242,0.307792963376648,3.49084102380082,0.000481502672239216,0.0251649757607308,UP
Pa05g1290,3226.37290318362,-1.50662901361249,0.431719374820534,-3.48983414107553,0.000483320414702698,0.0251886014273531,Down
Pa05g0677,4884.45208885407,1.35181735390649,0.387429486574128,3.48919584273265,0.000484476058043414,0.0251905172535552,UP
Pa09g1061,4825.45875439907,-1.20802786953389,0.346826134590259,-3.48309354184353,0.000495655144125743,0.025712396117159,Down
Pa05g0161,1545.14077755059,1.46521320280623,0.421364702392829,3.47730408951115,0.000506483034473133,0.02617474898223,UP
Pa06g1141,1077.0759134872,-1.36010127956423,0.391161115520279,-3.47708712752589,0.000506893069034923,0.02617474898223,Down
Pa02g1984,23.6257081482896,-8.01104626607308,2.30449338084454,-3.47627219616367,0.000508435966485606,0.026194341760771,Down
Pa04g2611,30.8696146696901,-8.3969244581785,2.41697099604582,-3.47415193310797,0.000512470766420209,0.0262910110370487,Down
Pa06g0699,293.519209232725,-2.99324399761263,0.861653710419609,-3.4738363700134,0.000513073819328407,0.0262910110370487,Down
Pa05g2577,8481.34943135464,1.71692545820317,0.494299935746107,3.47344867769728,0.000513815619450183,0.0262910110370487,UP
Pa08g2888,9982.56889019004,-1.20910603509022,0.348319196957865,-3.47125867781694,0.000518024714169192,0.0264462775845923,Down
Pa09g1263,82.3539800522153,-5.35261427805763,1.54270054103837,-3.46963920454379,0.000521157924560103,0.0265460396234076,Down
Pa10g0864,13542.2737428005,-1.06911507929478,0.30837769457179,-3.46690145919711,0.000526494865006703,0.0267573485118756,Down
Pa11g0222,702.482315192851,-1.37937478201206,0.398138811301701,-3.4645574429236,0.000531104699466976,0.0269308360445935,Down
Pa06g2237,658.572770408216,-1.63120284126561,0.471241359198446,-3.46150185976925,0.000537170408730706,0.0271772013082317,Down
Pa10g2013,518.304361995297,2.52897589759907,0.731056649258654,3.45934326726068,0.00054149431961868,0.0272733850377963,UP
Pa03g1406,412.912731828832,-2.07036997179668,0.598479656300265,-3.45938236997975,0.000541415704787165,0.0272733850377963,Down
Pa11g2074,704.390839706008,2.8315944088523,0.818738024365968,3.45848650555237,0.000543219484645465,0.0272992041904196,UP
Pa01g0230,1987.89488178998,-4.4454245974743,1.28628486794517,-3.45601873135291,0.00054821722300579,0.0274785650358656,Down
Pa12g0762,194.404821041551,-2.28324663973491,0.660753143960338,-3.45552141613717,0.000549229557881298,0.0274785650358656,Down
Pa02g1147,23.7743270231091,-8.01838682501042,2.32404203707551,-3.45019009858379,0.000560191931445638,0.0278671516222577,Down
Pa07g0343,73.8753400671303,-2.85235724139405,0.826784432948416,-3.44994067101892,0.00056070976658447,0.0278671516222577,Down
Pa08g0090,676.176246152712,-2.27684172105775,0.659913935573066,-3.45021009304881,0.000560150440340846,0.0278671516222577,Down
Pa03g4693,1522.7384899418,2.82131483151376,0.819169146117423,3.44411754872093,0.000572926554373491,0.0284116045047682,UP
Pa03g2555,364.254047868929,-1.83297167347228,0.532558630902595,-3.44182136409227,0.00057781168419336,0.028480896850115,Down
Pa11g0589,276.04926968944,-1.76009027061376,0.511404757309075,-3.44167754691032,0.000578118942013972,0.028480896850115,Down
Pa02g2305,828.236870082743,-1.4179827987598,0.411892827236758,-3.44260133946139,0.000576147954694626,0.028480896850115,Down
Pa01g2815,27.973603934749,8.26418789835409,2.4020633938215,3.44045370309998,0.00058073978195642,0.028547544652766,UP
Pa01g2826,825.636552391748,1.29172093213445,0.375564527981164,3.43941143504168,0.000582980498142509,0.0285952569393909,UP
Pa07g3496,611.213780888739,-1.33487213025647,0.388490067459794,-3.43605214667327,0.000590257349308194,0.0288892477441841,Down
Pa10g1366,4892.90511459694,-2.22022061405064,0.647275354581016,-3.43010219427835,0.000603353962030485,0.029338900866424,Down
Pa12g0912,160.423379860012,2.06565698626182,0.602167098869207,3.43037171931323,0.000602754901617842,0.029338900866424,UP
Pa06g0752,1581.24912558055,-1.29471871036596,0.377389273139318,-3.43072472515135,0.000601971129724914,0.029338900866424,Down
Pa01g3070,112.932630650048,4.82400891452404,1.40667498385388,3.4293699467859,0.00060498429242829,0.0293547766373502,UP
Pa04g0795,155.846667088779,-4.32840044691606,1.26281515781029,-3.42758037084497,0.000608986007717033,0.0294853999521318,Down
Pa02g0654,2589.53850611679,-3.70346711875647,1.08150036352355,-3.42437898651324,0.000616206213484327,0.0297709585630604,Down
Pa03g4502,1532.27735680667,1.61182785311897,0.471252026606467,3.42030964773967,0.000625498935622122,0.030155209928472,UP
Pa09g0719,223.450150478148,4.03939309121083,1.18144949680805,3.4190146105476,0.000628483517161996,0.0302343544986863,UP
Pa03g2630,3198.37028972364,-1.49729339504274,0.43841332070042,-3.41525524965945,0.000637222673137298,0.0305894056780664,Down
Pa01g2620,703.439517277035,3.11151506774605,0.91196606569079,3.41187592916537,0.0006451747141784,0.0308481890361608,UP
Pa01g2827,6107.55165928483,1.25984334853108,0.36926058365101,3.4118002416466,0.000645353870304332,0.0308481890361608,UP
Pa01g1706,598.47928788712,-1.68524903279439,0.494825327956451,-3.40574529552519,0.000659837075761131,0.0314736693298434,Down
Pa03g2245,2058.55207022918,3.704931685073,1.08816307915066,3.40475775741701,0.000662227701591165,0.0314783402005874,UP
Pa06g0053,2173.16079212822,1.79899468456635,0.528408927108494,3.40455013584011,0.000662731334062291,0.0314783402005874,UP
Pa02g3053,739.842617871657,-1.27800841060639,0.375490652931019,-3.40356917177687,0.000665115701430259,0.0315250840042123,Down
Pa03g4208,106.850779823195,-5.7370021489082,1.68724861980723,-3.40021149317263,0.000673337506825782,0.0317809656785653,Down
Pa05g3429,114.716670142385,-3.17582545594393,0.933934802635388,-3.40047875609984,0.000672679626266233,0.0317809656785653,Down
Pa03g1711,239.475202165815,-2.52098141378403,0.742317991231127,-3.3960936466096,0.000683549688424432,0.0321417823148058,Down
Pa10g1724,133.125258351969,-2.03013639292379,0.597806022325327,-3.39597848985701,0.0006838373336054,0.0321417823148058,Down
Pa03g4640,354.127554351437,-5.84594736357814,1.72536440926696,-3.3882392219171,0.000703428837614545,0.0329937434376122,Down
Pa03g4137,14448.0662280478,-1.68967350751069,0.499071966356366,-3.38563097391883,0.000710148117216189,0.0332396563638363,Down
Pa04g0944,34.5129108483833,-8.55775208787393,2.53203989694068,-3.379785641693,0.000725423834744016,0.0338734731758801,Down
Pa01g1738,1120.60123706795,2.11002223108675,0.6243956706245,3.37930310915893,0.000726698389622016,0.0338734731758801,UP
Pa08g0106,689.283613231021,-1.61403899034813,0.477728661007053,-3.3785684680206,0.000728642855803763,0.0338835061068644,Down
Pa11g1347,31961.9319497184,-1.48546679777756,0.439736284160385,-3.37808557375213,0.000729923623604391,0.0338835061068644,Down
Pa02g4748,29714.0562008949,-1.70440122875328,0.505113523526283,-3.37429340013423,0.000740054438916083,0.0342127015149008,Down
Pa03g1521,4190.64777078636,1.15844364096323,0.343305385260346,3.37438237412071,0.000739815255693054,0.0342127015149008,UP
Pa04g2662,1350.09036354162,-2.49756934522192,0.74066787431508,-3.37205032354279,0.000746108142813305,0.0342813851577525,Down
Pa02g4530,228.313697570648,-1.76464065977796,0.523276523474743,-3.37229090282919,0.000745456663047952,0.0342813851577525,Down
Pa05g0843,2853.24678298133,1.40690454552439,0.417112859634334,3.37295893192496,0.000743650434217347,0.0342813851577525,UP
Pa01g0941,1704.93054745961,3.80038255369361,1.12760297659854,3.37031972472937,0.000750810145257045,0.0342875042805621,UP
Pa01g1734,51.1802418861364,3.58743617279413,1.06431760660441,3.3706443927386,0.000749925937134299,0.0342875042805621,UP
Pa12g0261,3636.12236149064,-1.11484027363215,0.330686541331454,-3.37129013216999,0.000748170189531756,0.0342875042805621,Down
Pa10g1959,2024.55879700278,-1.40574244673918,0.417427605228526,-3.36763172615186,0.000758167976464505,0.0345534287897204,Down
Pa09g1018,127.638874250081,2.31376052526693,0.687240092104953,3.36674264474311,0.000760616347748965,0.0345949827337782,UP
Pa04g2774,1392.85547867337,-3.27549154860688,0.973344285917061,-3.36519317573308,0.000764900862368746,0.0347197137406652,Down
Pa01g4609,345.794016169634,-2.42974856134554,0.72224772440265,-3.3641484483113,0.000767802326754242,0.0347812909145775,Down
Pa06g0107,1520.88515045172,-1.20987398392171,0.359890564929248,-3.3617830024512,0.000774409550935719,0.0350101538750337,Down
Pa05g2264,421.211671991127,-2.68225974656088,0.798053837877237,-3.36100099925024,0.000776605445811941,0.0350390681503207,Down
Pa06g0162,36.5686434091895,7.16870256361531,2.13492411753652,3.35782546308355,0.000785582000185645,0.0353731863043592,UP
Pa03g4129,2857.52159786884,-1.16045837887524,0.345764059175617,-3.35621458644964,0.000790172329820153,0.0355088619432554,Down
Pa08g0436,3048.61745043853,-2.42873869021367,0.724051597660228,-3.35437239288214,0.000795452325047299,0.0356749275819022,Down
Pa02g2818,57.2348771029199,5.01386486532912,1.49578967464674,3.35198520909249,0.000802343052521003,0.0357702009593225,UP
Pa05g2090,163.775430535149,-2.29229965595943,0.683843142200588,-3.35208400070063,0.000802056790199762,0.0357702009593225,Down
Pa02g4108,2251.29684284806,-1.49414422051523,0.44562859261374,-3.35289127601001,0.000799721147721717,0.0357702009593225,Down
Pa07g2884,925.699145057906,-1.74069475665337,0.520273346189488,-3.34573118035417,0.000820659159279049,0.0365030115120343,Down
Pa01g1799,2642.81728241834,1.36199375154665,0.40714007401013,3.34527067829919,0.000822023045065355,0.0365030115120343,UP
Pa11g1915,4661.38896121301,-1.3222262480277,0.395344034471851,-3.34449525662905,0.000824324392612625,0.0365331483765367,Down
Pa02g0466,985.999558222058,-4.71635142797744,1.41053106081477,-3.34367073437797,0.000826778020069962,0.0365699024437232,Down
Pa08g2445,1485.45842065567,-1.85854764450903,0.555942792854814,-3.34305555966511,0.000828613078925465,0.036579205605741,Down
Pa11g1456,491.132393030261,-1.7900187097455,0.535909334532702,-3.34015213843279,0.000837325059293031,0.0368914606358577,Down
Pa02g2233,4781.09032855768,1.34126297847042,0.401903201490834,3.33727866186458,0.000846030775108047,0.0372022204507472,UP
Pa08g1659,1102.42022061288,1.65693699279584,0.496714500836927,3.33579347895829,0.000850563241809028,0.0373286175947144,UP
Pa01g4553,130.237317345565,-5.30161008953976,1.58992676930307,-3.33449954544993,0.000854530401175568,0.0374297615798964,Down
Pa03g1384,37.5902347227304,-4.15338673465307,1.24690115671849,-3.33096710374676,0.000865448292038556,0.0377610520289846,Down
Pa05g3315,160.981284822246,-2.45877574688727,0.738051017897259,-3.33144415123555,0.000863966341250412,0.0377610520289846,Down
Pa02g2591,5730.62216595546,-1.22319499518816,0.367624004569155,-3.32729903375517,0.000876922155659995,0.0381876700435767,Down
Pa01g1133,136.250579877801,-2.44889389610355,0.73650414376292,-3.32502392123927,0.000884109491155292,0.0384263341387456,Down
Pa08g2336,127.589650158651,-4.97567277753464,1.49674371687449,-3.32433182878152,0.00088630669795647,0.038447608858944,Down
Pa05g2665,428.261562949705,4.4039109551288,1.32590791733153,3.32143046855917,0.000895572936711784,0.0387748636483252,UP
Pa05g1535,756.150292399801,1.71778856758906,0.517373196168968,3.32021175489743,0.000899491927018285,0.0388697912569859,UP
Pa02g1911,1194.35933177061,-1.50658043311653,0.453878408315245,-3.31934810186017,0.000902278773555684,0.0389155254939323,Down
Pa01g2061,505.626282702318,-1.33882605557118,0.403592066549874,-3.31727545344534,0.000908999501060994,0.0391304297646027,Down
Pa03g3153,321.224399332874,3.37678385387066,1.01832308490495,3.31602406340995,0.000913079663212266,0.039231060186185,UP
Pa01g3033,401.300991074181,-2.52480063171006,0.761918961167206,-3.31373907251534,0.00092057370468132,0.0394026547285081,Down
Pa12g0287,470.678565722736,-2.25250037219734,0.679679036916812,-3.31406480096139,0.000919501947298545,0.0394026547285081,Down
Pa07g2707,2720.10525303216,2.0655302591102,0.62388950169205,3.31073091229822,0.000930526426184359,0.0397530777212802,UP
Pa09g1976,3686.52527927607,-1.50463720315021,0.454681219297171,-3.30921344293925,0.000935584830218286,0.039893478915785,Down
Pa01g4175,575.917855972989,-1.7688424428307,0.53466974479171,-3.30828976215922,0.000938676331897219,0.0399496388210473,Down
Pa07g2175,6436.25453230009,4.05740485880092,1.2272952109089,3.30597302322734,0.000946471995949595,0.0402054160694513,UP
Pa01g4762,13172.169913712,1.38165708583317,0.418066423066863,3.30487455963954,0.000950189169829962,0.0402873050274045,UP
Pa01g0068,163.727876913323,2.54955505042969,0.772119109365646,3.30202299037041,0.000959902020730856,0.0406226204788242,UP
Pa01g0019,8339.85438567768,1.30079722647223,0.394186193557257,3.2999563346789,0.000966998728658068,0.0408461714390389,UP
Pa02g2361,31.3367840824591,-8.4185214430271,2.55359726052517,-3.29673029226847,0.0009781738503442,0.0411323602579569,Down
Pa06g2138,588.687586241328,5.17306253211489,1.56929714519256,3.29642002342401,0.000979254912421822,0.0411323602579569,UP
Pa02g1037,407.158007272464,-2.04424406222749,0.620107235156682,-3.29659766300094,0.000978635831922606,0.0411323602579569,Down
Pa07g1144,89.0356537137717,-4.99699992053159,1.51672116717589,-3.2946068326032,0.000985594724184692,0.0412657743909912,Down
Pa11g1727,45.9143975515289,-3.73088293181111,1.13266521062891,-3.29389734654208,0.000988085766664662,0.0412657743909912,Down
Pa09g1819,1256.29246417345,-2.64925640819458,0.804408755155592,-3.29342065363541,0.000989762733016579,0.0412657743909912,Down
Pa07g3417,1316.53917985464,2.44088569411893,0.741037865491003,3.29387445336769,0.000988166242790759,0.0412657743909912,UP
Pa03g1378,19.872541045426,-7.75992802018998,2.35845904570981,-3.29025345354451,0.00100097177070457,0.0414262471427254,Down
Pa05g2091,158.699442263666,-2.46792871788904,0.749918937598881,-3.29092731781243,0.000998577101749688,0.0414262471427254,Down
Pa02g2354,1728.18785547433,-2.10365270304376,0.639183414300366,-3.29115658507247,0.000997763579088854,0.0414262471427254,Down
Pa05g3576,1448.35556127134,1.34871571668637,0.409866761996742,3.29061988368085,0.000999668952397365,0.0414262471427254,UP
Pa02g0025,42.5841636896969,-5.05064599590412,1.53665763825363,-3.28677375504673,0.00101342218210309,0.0417878882928003,Down
Pa08g1747,667.720231543703,-1.47392043282167,0.448400867988528,-3.28705972277329,0.00101239360456502,0.0417878882928003,Down
Pa07g1458,3144.9549053665,-2.48994087903443,0.75795459018414,-3.28507922675092,0.00101953698818804,0.041886598087711,Down
Pa04g0509,2347.56627014798,1.62494375564903,0.494582256856514,3.28548736458302,0.00101806108447341,0.041886598087711,UP
Pa03g3728,1696.01004648693,-2.26233110103051,0.688904623524816,-3.2839540101432,0.00102361624693236,0.041977588676567,Down
Pa01g2009,806.158691322004,-1.26651114856901,0.385832306021519,-3.2825430343782,0.00102875281828609,0.0421115290016238,Down
Pa08g0305,4608.11627622709,2.80866226293038,0.856499057022517,3.27923567446092,0.00104088669369728,0.0425308947765889,UP
Pa01g1178,569.129014707576,-2.46605709858574,0.752345552200879,-3.27782505176198,0.0010461020911611,0.0426665624644945,Down
Pa05g0278,1571.78645313837,-4.77762546509076,1.45845548042798,-3.27581165774684,0.00105358796808745,0.0428784807288922,Down
Pa02g2797,153.896161909958,-3.00658295257032,0.917927158784136,-3.27540472443671,0.00105510697005447,0.0428784807288922,Down
Pa10g1469,3539.5644181327,-1.6680427431895,0.509471773625329,-3.2740631170201,0.00106012929011051,0.0430049564640504,Down
Pa04g2748,104.491138530781,-3.65033352564861,1.11598685466961,-3.27094670548721,0.00107188108338975,0.0434034725025841,Down
Pa09g2062,2292.91691429357,-2.62044087215483,0.802794954222815,-3.26414716282276,0.00109794121023313,0.044299369905356,Down
Pa01g1637,692.783317746109,-2.30123672241769,0.704924709610535,-3.26451419711065,0.00109651967622113,0.044299369905356,Down
Pa12g2691,209.722859311417,-2.68751819556924,0.823965457505256,-3.26168793981524,0.00110750990045608,0.0446055060802652,Down
Pa02g2180,594.347973286716,-1.43438475422602,0.440342567994787,-3.25742923460218,0.00112426286585586,0.0451923946088109,Down
Pa11g1574,1800.645231089,-1.42659115958643,0.43801220063971,-3.25696671805698,0.00112609635673549,0.0451923946088109,Down
Pa08g2127,201.829760565358,-3.06350637180233,0.941106307435281,-3.25521819118507,0.00113305281002054,0.0452297002922029,Down
Pa06g0725,736.70001081026,-1.43892096931248,0.441999789794702,-3.25547885436964,0.00113201325706996,0.0452297002922029,Down
Pa11g1441,4817.95300500507,-1.39466188258154,0.428375244033212,-3.25570140200121,0.00113112641088402,0.0452297002922029,Down
Pa01g1207,201.742787714307,4.47803976935383,1.37634190105927,3.2535809350187,0.0011396025706957,0.0454081970897716,UP
Pa07g2563,2316.19510258548,-1.5249930437628,0.46878237855592,-3.25309378833848,0.00114155812173806,0.0454081970897716,Down
Pa06g1324,1565.42552847745,-1.25430677395208,0.385669236718526,-3.25228629751332,0.0011448064625382,0.0454570947047357,Down
Pa04g2883,5247.69810576311,-4.1255338255621,1.26920858219373,-3.25047741044379,0.00115211420961288,0.0455095900708386,Down
Pa01g1232,248009.960999694,1.87304128321612,0.576239182253153,3.25045804051773,0.00115219269522866,0.0455095900708386,UP
Pa10g1353,1477.0553769248,1.6721292309076,0.514407892372624,3.25059015559651,0.00115165747204318,0.0455095900708386,UP
Pa11g1522,5701.65788044335,-2.84347584614333,0.875040236202071,-3.24953725383514,0.00115592936592294,0.0455772219691578,Down
Pa04g1578,21.2922358675198,-7.85923695194094,2.41937241306682,-3.24846100976181,0.00116031109747716,0.0456700070779733,Down
Pa07g3232,28163.3850165294,-1.8681522833745,0.575989550376381,-3.2433787768437,0.00118121063285532,0.0463900464100148,Down
Pa06g0486,3024.45559040351,-1.29748392385674,0.400085873593342,-3.24301358656701,0.00118272571019581,0.0463900464100148,Down
Pa03g0106,1024.21027066789,2.09812311440838,0.647241489987853,3.24163878067791,0.00118844553218757,0.0465333264550799,UP
Pa03g3650,196.039642182463,-2.74473435068572,0.847469126233712,-3.2387425874542,0.00120057874562975,0.0466047975017407,Down
Pa08g3319,758.278727390893,-2.73526090408524,0.844164212895324,-3.24020002542374,0.00119445877270263,0.0466047975017407,Down
Pa12g1784,1513.96942494071,-1.84872707748413,0.570818077092491,-3.23873253436677,0.00120062106027403,0.0466047975017407,Down
Pa02g3371,2808.49254887612,-1.68599075259655,0.520458809220316,-3.23943167591357,0.00119768157167743,0.0466047975017407,Down
Pa05g2661,10072.4626639612,1.30687075380484,0.403341972768905,3.24010601929993,0.00119485264551765,0.0466047975017407,UP
Pa05g3586,2566.55512658608,-2.13047174861036,0.658796007902445,-3.23388685276587,0.00122117825309678,0.0473211827714645,Down
Pa02g2352,1432.40022138726,-1.70358182448437,0.527018728465563,-3.23248820671784,0.00122717201086537,0.0473903098672776,Down
Pa08g2874,2405.1875044261,-1.06721136272068,0.330101959178166,-3.23297494318923,0.00122508307480799,0.0473903098672776,Down
Pa07g0197,114.335598052749,6.14344071249214,1.90278561040831,3.22865628102676,0.00124373281417169,0.0479476037298996,UP
Pa03g3350,175.604789287123,-2.34462998181785,0.726757196124003,-3.22615310081883,0.00125466223019354,0.0482862657274825,Down
Pa07g2038,21.3802963862461,7.87639714736031,2.44255069404385,3.22466066582236,0.00126122064566253,0.0483732906583411,UP
Pa02g1449,982.852650707988,-1.35650054341158,0.420645162107014,-3.22480956780023,0.00126056488631653,0.0483732906583411,Down
Pa07g0383,3047.16728063562,1.03293587307158,0.320497988430628,3.22290906763415,0.00126895830565389,0.048587291315462,UP
Pa01g4586,4968.59931626786,-1.10851478987435,0.344048795590235,-3.22196968593547,0.00127312604229002,0.0486641081767699,Down
Pa08g0150,50.7133583363877,-3.19334011066226,0.992503152292176,-3.21746092522454,0.00129330642267774,0.049184967567849,Down
Pa10g0539,1204.34364064908,-1.60127422574513,0.497583456563438,-3.21810181713905,0.00129042001949464,0.049184967567849,Down
Pa05g3051,1723.57884684966,-1.19823713584863,0.372395462397928,-3.21764698241204,0.00129246785834404,0.049184967567849,Down
Pa09g1216,15540.8522292735,1.01302894090242,0.314991577577345,3.21605088203881,0.00129967786431737,0.0493439248520089,UP
Pa02g4153,5963.39570971551,4.48772672981636,1.39589996277308,3.21493434307505,0.00130474361193046,0.0494528580454587,UP
Pa01g1552,390.911641009237,-3.92163904886405,1.22030729769557,-3.2136487721328,0.00131059882503263,0.0495912973895542,Down
